-36.5,-29.0,0.5
-30.416666666666668,-29.0,0.5
-24.333333333333336,-29.0,0.5
-18.25,-29.0,0.5
-12.166666666666668,-29.0,0.5
-6.083333333333336,-29.0,0.5
0.0,-29.0,0.5
6.083333333333329,-29.0,0.5
12.166666666666664,-29.0,0.5
18.25,-29.0,0.5
24.33333333333333,-29.0,0.5
30.416666666666657,-29.0,0.5
36.5,-29.0,0.5
-36.5,-22.555555555555557,0.5
-30.416666666666668,-22.555555555555557,0.5
-24.333333333333336,-22.555555555555557,0.5
-18.25,-22.555555555555557,0.5
-12.166666666666668,-22.555555555555557,0.5
-6.083333333333336,-22.555555555555557,0.5
0.0,-22.555555555555557,0.5
6.083333333333329,-22.555555555555557,0.5
12.166666666666664,-22.555555555555557,0.5
18.25,-22.555555555555557,0.5
24.33333333333333,-22.555555555555557,0.5
30.416666666666657,-22.555555555555557,0.5
36.5,-22.555555555555557,0.5
-36.5,-16.11111111111111,0.5
-30.416666666666668,-16.11111111111111,0.5
-24.333333333333336,-16.11111111111111,0.5
-18.25,-16.11111111111111,0.5
-12.166666666666668,-16.11111111111111,1.1317710931281404
-6.083333333333336,-16.11111111111111,8.974869068735963
0.0,-16.11111111111111,11.346237295858373
6.083333333333329,-16.11111111111111,9.906646965176542
12.166666666666664,-16.11111111111111,13.413198699626884
18.25,-16.11111111111111,16.573144257230865
24.33333333333333,-16.11111111111111,11.57239540104976
30.416666666666657,-16.11111111111111,0.5
36.5,-16.11111111111111,0.5
-36.5,-9.666666666666664,0.5
-30.416666666666668,-9.666666666666664,0.5
-24.333333333333336,-9.666666666666664,8.125100873764083
-18.25,-9.666666666666664,11.221874203639175
-12.166666666666668,-9.666666666666664,10.54126154428246
-6.083333333333336,-9.666666666666664,18.42628315681859
0.0,-9.666666666666664,17.27710352966159
6.083333333333329,-9.666666666666664,16.505067990315816
12.166666666666664,-9.666666666666664,22.22004539709128
18.25,-9.666666666666664,21.75785126505225
24.33333333333333,-9.666666666666664,12.113942626130843
30.416666666666657,-9.666666666666664,0.5
36.5,-9.666666666666664,0.5
-36.5,-3.2222222222222214,0.5
-30.416666666666668,-3.2222222222222214,0.5
-24.333333333333336,-3.2222222222222214,11.567828048971197
-18.25,-3.2222222222222214,14.174030189845151
-12.166666666666668,-3.2222222222222214,15.60818041822658
-6.083333333333336,-3.2222222222222214,19.20910706721731
0.0,-3.2222222222222214,18.20390256420282
6.083333333333329,-3.2222222222222214,19.24108621811893
12.166666666666664,-3.2222222222222214,20.923387608515007
18.25,-3.2222222222222214,18.16735443294854
24.33333333333333,-3.2222222222222214,10.169993592525728
30.416666666666657,-3.2222222222222214,0.5
36.5,-3.2222222222222214,0.5
-36.5,3.2222222222222214,0.5
-30.416666666666668,3.2222222222222214,0.5
-24.333333333333336,3.2222222222222214,11.244593466492724
-18.25,3.2222222222222214,12.032681815899988
-12.166666666666668,3.2222222222222214,20.895444040784966
-6.083333333333336,3.2222222222222214,20.835820987058
0.0,3.2222222222222214,12.989987688779307
6.083333333333329,3.2222222222222214,20.704968763956995
12.166666666666664,3.2222222222222214,22.107383358207255
18.25,3.2222222222222214,11.194840545306306
24.33333333333333,3.2222222222222214,11.11507988524825
30.416666666666657,3.2222222222222214,0.5
36.5,3.2222222222222214,0.5
-36.5,9.666666666666671,0.5
-30.416666666666668,9.666666666666671,0.5
-24.333333333333336,9.666666666666671,0.5
-18.25,9.666666666666671,3.233136926958082
-12.166666666666668,9.666666666666671,12.705342067578929
-6.083333333333336,9.666666666666671,14.393872938576944
0.0,9.666666666666671,0.7957728748383381
6.083333333333329,9.666666666666671,12.323021183041966
12.166666666666664,9.666666666666671,15.808474146976934
18.25,9.666666666666671,5.42810186537363
24.33333333333333,9.666666666666671,0.5
30.416666666666657,9.666666666666671,0.5
36.5,9.666666666666671,0.5
-36.5,16.111111111111114,0.5
-30.416666666666668,16.111111111111114,0.5
-24.333333333333336,16.111111111111114,0.5
-18.25,16.111111111111114,0.5
-12.166666666666668,16.111111111111114,5.466469413293613
-6.083333333333336,16.111111111111114,2.9137677080126174
0.0,16.111111111111114,0.5
6.083333333333329,16.111111111111114,0.5
12.166666666666664,16.111111111111114,0.5
18.25,16.111111111111114,0.5
24.33333333333333,16.111111111111114,0.5
30.416666666666657,16.111111111111114,0.5
36.5,16.111111111111114,0.5
-36.5,22.555555555555557,0.5
-30.416666666666668,22.555555555555557,0.5
-24.333333333333336,22.555555555555557,0.5
-18.25,22.555555555555557,0.5
-12.166666666666668,22.555555555555557,0.5
-6.083333333333336,22.555555555555557,0.5
0.0,22.555555555555557,0.5
6.083333333333329,22.555555555555557,0.5
12.166666666666664,22.555555555555557,0.5
18.25,22.555555555555557,0.5
24.33333333333333,22.555555555555557,0.5
30.416666666666657,22.555555555555557,0.5
36.5,22.555555555555557,0.5
-36.5,29.0,0.5
-30.416666666666668,29.0,0.5
-24.333333333333336,29.0,0.5
-18.25,29.0,0.5
-12.166666666666668,29.0,0.5
-6.083333333333336,29.0,0.5
0.0,29.0,0.5
6.083333333333329,29.0,0.5
12.166666666666664,29.0,0.5
18.25,29.0,0.5
24.33333333333333,29.0,0.5
30.416666666666657,29.0,0.5
36.5,29.0,0.5
